O3,CO,NO,NO2,Nox,SO2,PM10,PM2.5
,1.792,61.885,66.914,128.764,4.573,70.863,26.324
,1.619,69.98,59.206,129.159,4.16,67.644,21.391
,1.739,87.183,54.175,141.358,3.482,58.611,18.558
2.055,1.451,71.565,52.446,124.011,3.668,52.639,17.216
2.137,1.41,71.897,42.762,114.659,3.46,39.555,13.354
5.502,2.77,150.321,51.854,202.159,4.137,60.116,18.058
6.142,2.422,98.057,58.178,156.224,3.72,68.415,28.644
7.495,1.932,62.566,44.682,107.235,2.788,48.006,23.809
4.764,1.867,88.815,38.96,127.761,2.321,37.056,17.594
6.744,1.095,20.229,34.857,55.084,2.721,14.121,8.737
9.387,1.396,33.082,38.177,71.257,3.403,18.86,9.473
9.266,1.447,48.403,45.173,93.55,3.417,43.236,22.895
7.818,2.098,81.272,51.448,132.726,3.587,54.758,27.386
7.878,2.059,91.736,54.858,146.594,4.459,53.662,26.667
5.783,2.179,87.774,49.677,137.451,3.671,54.257,28.898
6.132,1.297,36.411,43.55,79.962,3.839,34.33,20.611
7.108,1.233,32.931,44.887,77.806,3.91,34.586,16.026
5.948,1.488,42.032,43.085,85.1,3.215,11.169,7.467
2.145,1.873,69.033,45.516,114.543,3.653,24.889,16.498
2.465,1.794,53.362,39.31,92.669,5.568,48.48,31.508
3.739,1.761,,,,4.435,51.793,31.123
5.533,1.937,,,,4.454,72.196,44.194
3.042,2.101,,,,5.921,103.415,59.911
5.676,2.599,,,,3.924,49.325,26.772
2.681,2.763,,,,4.451,57.975,27.16
2.024,2.485,,,,3.927,21.717,16.329
4.837,2.77,,,,3.671,42.925,26.06
6.096,2.668,,,,4.554,71.485,35.441
5.087,2.938,,,,5.287,112.383,64.147
2.878,1.844,,,,4.275,61.983,37.44
4.656,1.66,,,,4.557,40.141,25.461
4.435,2.081,79.302,50.93,130.233,4.251,55.43,31.688
3.307,1.716,54.346,46.568,100.903,3.482,30.931,18.925
2.764,1.9,51.581,46.512,97.662,2.535,17.7,11.933
4.668,1.407,31.678,47.874,79.553,3.494,26.879,15.426
7.658,1.812,52.917,63.089,115.989,5.954,58.363,33.047
3.588,2.531,119.581,71.222,190.791,7.054,89.289,46.992
3.087,2.03,78.534,65.396,143.93,6.096,79.316,44.777
3.465,2.166,84.039,60.546,144.587,5.844,68.392,36.791
2.413,2.286,90.068,66.625,156.692,6.663,84.082,46.709
2.907,2.011,64.839,66.115,130.923,8.071,90.892,51.654
4.183,2.551,71.675,77.322,148.997,9.565,95.484,56.213
2.475,3.608,160.241,77.467,237.709,6.28,103.161,59.785
2.182,3.391,157.055,89.025,246.081,6.735,94.273,53.962
2.121,1.947,73.219,68.613,141.831,6.598,100.654,61.83
2.188,1.717,38.475,50.2,88.62,3.318,37.286,21.998
2.206,2.21,59.318,64.615,123.932,7.211,60.016,31.845
2.22,2.092,64.529,64.252,128.781,5.779,60.658,36.157
2.297,2.352,92.559,66.943,159.502,8.237,74.552,41.58
,3.038,142.103,79.213,221.31,6.866,110.717,64.304
,2.02,58.65,60.923,119.55,3.349,54.745,31.491
,1.202,27.24,35.608,62.83,3.635,19.873,9.289
4.342,3.026,120.707,69.949,190.655,4.146,64.304,25.088
5.502,3.734,160.96,89.692,250.655,8.492,91.606,43.395
5.126,4.544,220.743,109.275,330.014,7.374,120.54,64.169
4.783,5.182,236.539,113.029,349.569,11.335,124.064,65.451
5.01,5.593,259.215,127.153,386.373,6.474,162.613,90.717
6.817,3.33,135.998,88.317,224.314,6.649,101.475,50.375
5.411,3.922,145.022,110.159,255.181,6.564,132.463,77.883
6.32,3.89,158.445,105.632,264.074,6.485,122.381,67.817
5.27,4.963,210.556,121.408,332.543,8.42,124.972,63.521
5.026,3.186,139.899,86.874,226.777,6.208,86.39,39.425
5.891,2.237,76.167,64.085,140.254,5.835,64.85,30.47
5.627,3.027,124.415,74.172,198.587,6.064,94.218,47.626
5.346,4.415,185.328,97.771,283.1,7.434,123.786,64.431
6.18,3.719,148.122,91.191,239.313,6.395,118.919,62.919
5.501,4.165,164.924,99.865,264.783,6.814,118.472,67.476
5.115,5.394,225.757,119.326,344.79,7.273,149.39,81.363
4.35,5.232,210.322,112.253,320.932,11.754,179.781,78.565
4.307,4.774,194.092,118.897,308.767,9.666,188.717,86.73
5.061,5.853,234.333,132.417,365.898,10.635,217.895,97.693
5.071,5.448,188.489,118.256,306.378,7.322,200.434,79.54
6.36,4.215,169.949,85.477,255.426,6.167,187.154,49.708
12.746,2.352,73.286,58.427,131.713,4.93,81.051,18.225
15.879,1.89,59.836,50.399,110.234,3.698,58.813,17.408
16.389,1.723,47.882,43.977,91.81,3.778,50.48,14.195
22.485,1.665,48.777,42.44,91.098,4.131,33.947,10.39
16.646,1.492,47.097,50.257,97.346,6.145,40.384,12.664
13.673,1.428,25.763,40.398,66.121,4.324,34.992,11.721
8.387,1.789,52.455,45.683,98.135,4.102,37.543,12.899
7.871,2.192,68.41,54.157,122.548,3.65,55.546,17.626
6.763,3.59,151.231,79.882,231.109,4.153,88.044,32.576
5.986,4.192,167.529,103.176,270.702,8.519,130.284,54.905
5.327,4.394,184.035,108.49,292.527,7.332,154.385,63.63
6.852,4.326,162.487,107.009,269.497,7.989,160.341,57.882
6.234,3.328,122.189,90.943,213.132,9.041,142.024,47.346
8.814,3.133,123.456,76.396,199.838,8.298,121.225,43.615
21.607,1.053,13.275,33.093,46.327,3.639,27.347,10.893
10.453,2.472,87.824,60.574,148.333,6.51,51.702,16.32
10.15,2.553,92.081,61.951,154.002,5.319,59.929,20.588
11.734,2.535,85.287,79.468,164.753,6.611,99.622,37.835
12.046,2.968,89.924,85.095,175.02,7.405,107.61,46.746
11.681,2.825,90.04,84.54,174.58,5.897,118.098,47.353
5.89,2.93,93.876,68.859,162.725,4.59,88.031,32.566
20.03,1.378,32.071,34.255,66.258,3.282,21.948,9.44
11.188,1.892,51.307,46.96,98.239,3.597,28.572,16.672
8.405,3.123,110.151,78.833,188.984,3.094,82.984,39.09
8.417,2.62,90.318,77.629,167.946,5.236,97.07,31.473
13.218,1.694,50.98,61.344,112.322,4.37,60.77,18.503
16.282,1.771,59.822,53.414,113.205,5.278,50.102,17.299
15.791,1.33,41.678,50.541,92.17,4.289,38.738,12.563
12.588,1.826,65.932,63.583,129.512,4.143,50.413,16.612
14.194,1.831,67.635,65.002,132.603,5.145,63.4,20.01
13.779,2.128,79.633,74.797,154.419,4.41,70.504,25.173
15.466,1.529,49.294,59.525,108.672,4.143,67.453,20.247
13.372,1.735,68.507,49.732,118.165,4.087,58.697,12.05
16.826,1.149,20.808,39.267,59.805,2.792,23.593,7.978
28.602,0.944,22.178,32.223,54.112,3.667,27.492,7.943
14.872,1.616,45.23,48.739,93.927,3.833,30.238,8.778
20.39,1.171,32.379,38.675,70.88,3.705,23.692,6.978
19.192,1.325,43.451,42.339,85.761,3.821,43.141,10.141
13.414,1.658,59.862,49.069,108.906,5.473,35.472,9.235
11.146,1.689,59.474,53.911,113.346,5.536,64.776,18.264
12.026,1.084,18.502,44.701,63.137,4.588,96.471,16.386
15.045,1.204,15.674,48.031,63.636,3.927,80.879,19.538
13.041,2.35,69.559,68.304,137.863,4.851,94.192,26.087
13.377,2.639,85.932,77.367,163.304,6.008,107.378,35.586
15.798,2.274,71.894,64.315,136.205,5.497,87.583,28.363
13.74,1.731,52.588,53.023,105.605,4.411,68.44,21.076
20.483,1.202,31.465,36.426,67.801,3.175,41.915,11.529
32.35,1.099,15.221,38.332,53.442,4.407,41.017,15.303
33.964,0.781,7.066,25.428,32.267,3.11,27.322,8.996
15.18,2.043,52.984,55.5,108.48,4.715,39.648,16.318
13.227,2.195,84.646,54.717,139.334,5.046,59.9,18.375
19.547,1.661,49.134,52.598,101.692,5.521,54.25,16.899
30.538,0.964,21.592,31.649,53.031,4.512,44.319,12.77
24.26,1.122,24.789,32.961,57.678,5.053,37.614,11.6
6.471,1.807,74.423,46.11,120.528,3.619,67.279,21.92
11.348,1.253,28.589,32.89,61.413,3.295,36.255,12.364
6.556,2.085,53.284,54.286,107.535,3.033,38.164,18.953
6.473,2.216,69.304,65.301,134.584,4.243,91.111,41.652
9.24,2.773,87.005,81.916,168.919,5.921,137.034,60.616
16.16,2.726,67.07,82.767,149.818,6.568,121.499,57.543
15.369,1.339,40.299,35.209,75.493,3.136,155.772,38.382
22.089,1.135,19.141,37.285,56.366,3.998,93.077,21.413
37.022,0.666,5.213,16.746,21.888,3.572,35.349,7.002
31.816,0.872,9.471,26.311,35.618,3.384,15.611,5.757
24.305,0.781,17.757,32.314,50.061,2.88,34.938,
33.54,0.483,4.34,22.097,26.395,2.98,32.153,
32.378,0.485,4.372,19.496,23.861,3.565,32.807,
17.92,0.634,14.181,26.582,40.734,2.77,15.076,
17.513,0.861,30.717,33.644,64.347,5.952,26.083,
24.852,0.679,13.257,28.81,42.049,4.094,35.426,
31.107,0.515,5.764,24.748,30.467,2.459,25.851,
30.758,0.562,5.652,25.418,31.03,3.049,31.733,
29.539,0.59,6.282,28.296,34.579,3.419,39.499,
22.956,0.725,12.726,27.513,40.228,3.054,25.384,
25.202,0.833,17.046,30.527,47.556,3.01,28.071,
38.681,0.392,3.263,17.842,21.093,2.955,14.872,
28.097,0.606,8.018,26.26,34.195,4.576,28.674,
28.625,0.685,8.915,27.142,36.04,3.077,47.067,
25.249,0.758,12.479,32.932,45.397,2.935,68.013,
23.812,0.794,21.978,32.085,54.043,3.707,44.758,
27.952,0.598,8.068,28.169,36.227,2.812,31.677,
19.707,1.096,31.594,44.882,76.465,6.151,48.638,
16.953,1.128,28.332,41.901,70.211,3.048,43.432,
9.026,0.897,37.191,36.643,73.828,3.188,28.202,
16.76,0.593,21.432,28.567,49.958,2.934,15.92,
8.129,0.858,30.759,36.466,67.142,3.377,18.376,
13.253,1.183,40.92,42.194,83.095,4.197,33.161,
22.148,0.93,27.578,38.769,66.301,3.077,34.641,
23.032,0.739,15.939,35.575,51.487,3.589,33.215,
23.58,0.823,25.929,37.364,63.269,6.211,45.622,
26.285,0.852,15.183,37.977,53.058,4.464,41.331,
31.69,0.923,15.435,39.399,54.808,3.802,46.872,
36.57,0.61,4.26,28.418,32.673,3.463,34.888,
30.487,0.768,10.584,36.189,46.732,3.558,24.92,
35.01,0.874,13.284,37.556,50.817,3.935,37.068,
41.693,0.791,6.75,36.415,43.137,5.936,42.714,
28.847,0.938,14.102,41.192,55.272,4.283,53.827,
24.054,1.016,28.34,38.232,66.366,3.23,54.45,
18.681,1.104,29.129,39.399,68.484,4.674,73.562,
23.823,0.788,15.051,30.248,45.269,4.04,52.525,
20.233,0.974,21.74,38.719,60.461,3.919,98.739,
16.135,1.084,26.261,35.802,62.022,4.775,60.691,
23.476,1.155,43.146,33.913,77.044,3.073,60.12,
22.451,0.88,24.141,37.062,61.158,3.886,33.335,
24.891,0.815,18.662,34.894,53.521,4.02,35.333,
32.694,0.599,6.316,25.485,31.769,3.001,31.958,
25.366,0.892,16.092,36.063,52.148,2.379,32.083,
15.793,1.346,46.995,48.029,94.78,3.914,50.572,
26.728,0.829,18.005,33.492,51.442,3.759,39.828,
21.176,1.433,57.913,42.462,100.354,4.641,49.909,
24.546,1.203,44.964,44.443,89.378,5.241,81.325,
21.105,0.733,12.176,34.972,47.036,2.804,131.735,
34.221,0.512,6.488,23.388,29.836,3.084,67.98,
36.284,0.547,5.209,23.959,29.146,2.711,35.33,
27.949,1.17,49.351,42.721,91.994,3.965,54.117,
35.901,0.617,5.666,26.731,32.363,3.717,64.276,
27.463,0.781,18.779,33.839,52.602,2.965,150.129,
21.403,0.777,16.076,31.157,47.131,3.584,73.21,
21.585,0.978,35.565,40.399,75.908,4.788,41.413,
29.348,0.892,23.705,37.341,60.984,4.921,51.923,
33.658,0.739,14.173,31.569,45.735,5.723,44.255,
31.157,1.043,30.428,40.49,70.86,5.27,54.005,
31.648,1.181,29.722,45.759,75.264,5.909,68.006,
23.157,1.009,30.724,39.111,69.729,7.057,86.243,
30.519,0.824,17.619,35.403,52.946,4.285,92.109,
31.109,0.823,13.944,31.91,45.843,3.223,25.666,
50.117,1.017,10.04,46.416,56.424,6.011,66.128,
65.719,1.53,13.085,64.868,77.757,7.889,88.801,
19.215,1.371,15.981,85.184,100.106,3.206,75.108,
39.023,1.263,38.072,32.592,70.205,3.926,51.339,
21.175,1.419,41.016,38.103,79.119,3.171,64.061,
23.098,1.4,55.618,40.65,96.195,4.202,86.347,
26.423,0.839,18.958,38.683,57.569,4.689,78.05,
31.078,0.969,22.588,38.038,60.226,4.359,110.859,
20.019,1.154,22.368,45.17,67.497,3.935,75.942,
28.033,0.907,13.906,39.84,53.658,3.244,58.984,
31.767,1.097,22.092,40.051,62.104,4.154,57.444,
28.123,1.041,22.829,35.986,58.667,3.905,59.462,
25.612,1.657,57.453,52.133,109.717,5.523,79.052,
34.327,1.068,22.128,47.541,69.666,4.43,68.933,
32.606,1.321,41.041,47.853,88.824,5.142,87.177,
30.034,1.179,36.58,46.039,82.528,5.154,92.244,
42.896,0.6,5.229,27.446,32.495,4.077,70.62,
28.857,2.36,27.779,37.081,64.75,5.692,86.051,
24.523,1.212,22.967,38.536,61.476,3.507,78.588,
14.796,1.613,47.924,51.494,99.417,6.303,91.382,
44.05,0.737,6.178,27.609,33.682,2.378,95.215,
35.108,0.987,23.5,36.416,59.745,4.752,80.806,
23.315,1.018,28.044,37.721,64.988,4.571,78.298,
62.443,0.717,6.271,24.351,30.025,3.726,,
20.512,0.626,4.885,31.201,35.579,3.195,55.401,
20.475,0.782,14.909,31.193,45.875,4.782,62.845,
28.633,0.732,15.432,31.329,46.725,3.543,63.726,
44.344,0.642,4.041,29.527,33.502,2.772,62.61,
41.239,0.923,26.022,42.515,68.464,4.658,63.66,
37.049,0.847,8.383,38.74,46.977,3.385,52.336,
32.821,0.819,10.803,34.518,45.155,4.518,48.075,
38.926,1.17,22.432,46.639,69.032,3.942,57.116,
39.536,1.329,33.29,51.199,84.438,4.596,54.717,
28.076,1.423,34.223,52.654,86.691,5.683,64.713,
37.925,1.314,32.739,44.417,77.084,4.847,58.271,
30.076,1.415,31.681,44.734,76.351,4.215,50.411,
25.901,1.97,58.968,56.039,114.992,4.833,71.08,
26.469,0.903,10.857,39.932,50.713,3.876,79.778,
45.132,0.697,3.207,25.359,28.426,4.102,60.617,
25.44,1.268,20.566,45.826,66.368,4.245,65.928,
30.984,1.129,23.836,40.316,64.145,2.684,54.768,
27.722,1.578,37.941,48.141,86.055,4.888,57.972,
21.283,1.908,52.859,49.649,102.466,5.578,61.831,
33.379,1.216,17.676,45.73,63.405,2.983,75.85,
23.095,0.987,21.502,32.417,53.889,2.84,80.585,
22.49,1.144,28.651,31.244,59.856,4.355,53.817,
24.137,1.47,30.898,41.889,72.787,4.297,56.88,
27.852,1.488,30.405,49.724,80.101,4.038,69.905,
20.929,0.961,13.81,35.419,49.167,3.968,63.074,
15.599,1.14,36.965,37.294,74.246,4.634,80.552,
22.027,1.151,28.084,38.967,67.043,3.929,88.963,
23.4,0.918,14.874,32.783,47.64,3.587,66.824,
20.302,1.205,25.204,39.49,64.688,4.213,73.608,
15.449,1.406,40.608,44.022,84.601,4.247,66.276,
17.673,1.936,57.807,47.881,105.649,5.728,75.383,
17.177,1.706,56.334,49.287,105.608,5.439,97.148,
16.66,1.757,48.168,49.344,97.429,4.785,85.874,
19.9,2.094,70.507,51.514,121.988,5.19,104.481,
22.504,1.943,60.056,45.973,106.029,5.198,85.694,
11.22,1.567,60.255,46.07,106.309,5.481,120.817,
,1.271,29.579,45.732,75.308,5.504,98.177,
,1.678,56.652,45.888,102.521,5.442,98.078,
,1.567,59.658,41.149,100.744,6.673,79.024,
,1.894,67.075,45.066,111.97,5.189,83.486,
,2.079,69.587,48.456,118.001,7.391,88.704,
,1.282,32.425,39.95,72.361,5.172,82.734,
24.856,2.419,89.247,52.674,141.889,7.309,82.568,
18.337,1.298,46.784,42.957,89.65,4.992,96.997,
15.047,1.114,31.807,37.588,69.307,6.998,148.162,
14.702,1.226,41.284,40.314,81.586,6.147,90.098,
17.322,1.258,47.147,44.107,91.217,14.769,80.069,
17.554,1.35,34.214,44.25,78.32,5.306,59.819,
22.275,1.522,29.927,44.68,74.575,4.989,60.652,
25.788,1.658,27.812,43.235,71.046,9.501,59.12,
25.775,1.653,48.402,38.62,86.997,15.141,81.993,
24.824,1.295,35.736,42.757,78.436,22.33,68.181,
23.679,1.059,29.755,40.383,70.004,20.713,63.495,
22.234,1.475,31.177,44.827,75.945,8.405,69.731,
20.511,1.653,37.283,51.137,88.4,5.457,68.702,
14.814,1.517,45.348,42.696,88.032,4.412,59.808,
12.31,1.618,53.857,45.276,99.095,6.036,62.798,
19.413,1.679,41.897,49.258,91.106,5.559,68.347,
26.828,1.301,30.272,48.094,78.357,5.856,73.061,
22.842,1.683,48.019,50.601,98.602,6.371,90.866,
13.549,2.054,87.368,54.142,141.446,6.596,92.829,
18.15,1.623,55.983,51.202,107.127,8.353,102.505,
17.559,1.223,34.037,40.459,74.482,7.52,90.831,
23.974,1.134,17.767,39.484,57.17,4.646,156.843,
21.247,1.258,32.058,43.193,75.218,5.906,72.031,
13.439,1.467,54.332,44.365,98.435,7.043,83.217,
19.213,1.62,39.702,50.439,90.085,5.597,80.725,
14.929,1.562,50.326,48.104,98.327,8.475,72.041,
12.207,1.612,42.943,50.593,93.476,7.015,106.759,
14.403,1.813,43.694,43.847,87.519,6.991,74.371,
16.185,1.868,55.176,47.39,102.536,8.418,72.892,
15.312,1.624,54.6,47.336,101.922,4.744,83.29,
14.531,1.734,61.213,47.775,108.958,6.13,83.647,
18.153,1.447,50.802,48.356,99.137,8.527,86.12,
14.099,1.357,39.809,44.711,84.397,6.056,81.941,
11.109,1.496,54.354,43.105,97.411,4.976,76.267,
12.467,1.727,63.162,44.507,107.605,5.976,80.407,
15.241,1.796,67.672,51.638,119.075,10.944,83.999,
15.054,1.274,38.419,45.107,83.472,6.29,88.166,
14.952,0.966,25.437,33.699,59.073,4.832,112.13,
14.803,0.775,20.314,29.567,49.751,4.737,85.932,
13.027,1.088,41.536,34.821,76.214,5.323,55.289,
12.534,1.387,51.074,45.292,96.345,7.757,70.164,
16.576,1.547,48.83,46.883,95.685,6.381,84.54,
16.005,1.163,42.989,41.053,84.025,6.82,92.256,
15.927,0.898,22.46,35.243,57.629,4.421,112.898,
21.856,0.817,15.493,28.728,44.148,2.636,49.421,
13.216,1.264,51.129,37.328,88.36,5.867,69.506,
17.943,0.877,26.985,30.156,57.069,,46.867,
16.715,0.874,26.501,31.019,57.456,3.776,46.994,
14.661,1.111,33.79,32.1,65.866,3.065,35.428,
12.205,1.576,74.128,41.782,115.806,4.578,57.577,
14.575,1.378,45.62,52.254,97.76,4.655,80.732,
15.676,1.303,40.263,55.109,95.263,7.673,76.041,
16.206,1.445,36.366,64.566,100.919,8.871,92.833,
14.392,1.825,61.832,70.903,132.688,8.249,94.96,
15.838,1.792,58.424,71.469,129.805,9.028,93.436,
29.535,1.363,21.009,64.651,85.631,8.646,99.226,
32.181,1.298,29.164,57.921,87.074,9.812,90.311,
19.678,1.365,38.772,57.515,96.286,5.953,80.173,
20.906,1.773,63.744,59.603,123.303,5.655,75.464,
21.084,1.929,69.016,75.556,144.557,10.781,93.099,
22.085,1.807,70.562,64.023,134.574,7.608,86.149,
29.009,1.753,67.478,59.712,127.14,7.44,86.429,
42.276,1.257,25.561,54.949,80.503,7.751,80.143,
35.52,1.415,42.671,51.42,94.067,5.168,78.333,
39.773,1.399,29.109,59.694,88.797,7.406,91.691,
34.235,1.727,52.14,67.715,119.796,12.576,99.105,
37.756,1.93,66.467,70.013,136.467,8.529,108.109,
30.863,1.673,62.646,57.694,120.265,5.941,100.978,
41.537,1.469,52.818,50.217,102.952,6.502,71.034,
47.297,1.446,39.98,54.807,94.737,6.611,80.847,
36.119,2.01,60.541,76.808,137.328,9.039,112.666,
14.56,1.852,66.147,61.706,127.832,11.519,92.602,
12.439,1.949,65.274,72.311,137.576,9.684,111.895,
15.231,1.671,45.397,69.385,114.711,7.726,125.29,
11.491,1.877,66.293,65.564,131.776,6.632,100.396,
11.758,1.437,46.174,54.37,100.514,4.798,93.098,
12.498,1.565,56.352,53.134,109.452,4.678,92.432,
12.974,1.353,55.331,52.334,107.654,9.225,91.418,
13.102,1.16,42.701,33.476,76.048,4.502,55.514,
9.916,1.773,105.261,47.104,152.177,7.612,80.563,
22.04,1.641,62.62,54.965,117.525,5.668,87.18,
,1.584,80.907,45.992,126.861,5.519,64.463,
,1.419,86.874,37.69,124.493,5.728,51.473,
,1.016,46.512,31.074,77.499,4.626,30.942,
,1.048,47.193,36.207,83.322,4.277,38.546,
,1.062,49.351,39.825,89.061,4.929,44.439,
,1.3,67.359,42.087,109.38,6.211,59.495,
6.473,1.35,65.127,47.839,112.938,6.11,56.247,
6.015,1.542,79.158,50.934,130.071,9.229,83.12,
7.566,1.256,54.241,38.761,92.908,6.324,49.369,
8.7,0.945,38.407,36.956,75.323,5.078,40.076,
3.406,1.582,81.12,41.039,122.082,5.632,39.558,
3.594,1.334,70.822,36.415,107.188,9.093,45.233,
3.105,1.356,65.114,35.231,100.17,13.262,75.249,
3.548,1.458,78.535,40.606,119.048,7.309,81.904,
4.897,1.305,53.342,42.926,96.238,9.281,78.149,
,1.553,72.357,47.373,119.663,9.288,122.935,
4.512,1.592,67.935,45.347,113.133,7.015,65.493,
,1.749,104.704,45.223,149.851,9.136,77.03,
,1.393,74.247,39.254,113.286,4.296,32.832,
,2.069,109.603,54.706,164.256,5.92,55.067,
,2.371,138.48,60.61,197.554,11.734,178.055,
,2.348,105.118,69.283,174.328,14.567,157.065,
,2.221,115.349,55.993,171.293,8.959,96.877,
,1.782,104.288,47.641,151.878,9.063,87.776,
,1.406,51.761,45.926,97.665,6.384,77.6,
,1.204,52.512,41.32,93.831,3.94,32.397,
5.78,1.538,51.532,45.623,97.158,5.596,27.273,
6.753,1.956,,,,6.881,74.682,
7.731,2.498,,,,9.975,126.8,
7.252,2.133,113.339,65.869,179.411,11.257,127.416,
8.715,1.82,117.729,56.258,173.957,9.483,107.705,
8.057,1.88,136.796,54.901,191.492,13.753,89.766,
7.911,1.77,96.083,56.214,152.178,9.936,104.178,
9.283,1.581,92.461,53.703,146.099,11.853,118.508,
7.838,1.502,68.341,58.668,126.908,8.588,109.581,
5.231,1.871,104.669,61.276,165.835,9.356,118.021,
5.273,2.034,139.032,70.829,209.831,8.804,113.668,
5.357,1.351,61.65,55.024,116.623,5.567,121.882,
5.642,1.97,105.653,54.956,160.519,4.446,91.548,
7.844,1.501,85.941,52.42,138.301,5.035,70.365,
7.958,1.739,87.521,54.685,142.111,6.118,81.247,
7.292,2.09,125.671,60.334,185.783,7.843,126.353,
6.3,1.859,93.946,62.006,155.79,6.259,131.712,
6.763,1.66,70.222,62.117,132.264,6.109,75.818,
12.348,0.908,27.49,32.9,60.343,2.513,23.533,
6.464,2.011,127.863,56.316,184.033,7.772,77.358,
5.938,2.267,117.93,71.343,189.103,8.05,101.435,
9.09,2.543,149.932,63.317,211.685,12.26,100.723,
8.924,1.973,123.609,55.931,179.334,8.39,87.465,
9.122,1.681,78.891,62.881,141.678,9.953,109.822,
9.779,2.426,139.673,78.24,217.91,13.396,137.503,
10.549,1.962,94.932,75.897,170.762,12.647,138.724,
10.799,2.52,135.688,80.619,214.908,15.126,135.405,
10.527,2.66,131.939,92.477,224.406,14.905,150.702,
10.598,3.023,165.482,100.702,266.172,13.666,184.421,
10.291,2.835,150.065,90.964,240.946,18.254,193.222,
9.918,2.768,142.218,93.03,233.159,13.708,198.528,
9.758,2.582,137.075,84.165,216.217,9.666,176.964,
10.207,2.289,115.726,73.384,188.044,10.874,125,
11.557,1.641,56.657,60.253,116.888,5.422,67.167,
11.461,1.769,62.302,63.024,125.309,7.299,88.537,
12.488,2.064,92.563,57.564,150.094,7.045,76.255,
13.643,1.592,57.786,51.192,108.873,6.363,60.454,
10.932,1.775,73.166,54.617,127.664,12.087,72.046,
12.482,1.012,32.208,38.46,70.561,3.704,45.496,
9.956,1.304,68.022,41.496,109.429,6.146,49.052,
9.884,1.352,55.268,45.65,100.822,4.63,61.328,
8.356,2.055,102.868,61.034,163.732,8.321,85.587,
7.573,2.438,125.557,69.835,194.531,11.368,131.873,
6.727,2.648,138.654,76.853,214.464,13.536,133.772,
7.819,2.727,144.854,79.676,225.114,14.831,139.888,
7.883,2.33,109.904,75.45,185.289,18.917,147.085,
6.535,1.635,74.504,70.772,145.245,10.96,132.514,
14.395,1.015,25.776,41.149,66.885,3.439,40.527,
14.823,1.093,37.774,43.444,81.048,8.529,36.951,
11.517,1.611,68.896,53.215,121.984,7.063,50.953,
13.187,1.635,50.905,62.34,113.208,8.054,71.842,
12.601,2.132,74.888,73.411,148.245,9.723,101.652,
14.095,2.22,67.978,78.169,146.12,7.633,111.688,
6.82,2.052,61.688,72.5,134.166,6.856,104.627,
12.463,1.22,36.712,45.534,82.171,4.808,33.163,
9.035,1.739,76.853,52.734,129.55,5.867,49.775,
8.377,2.006,94.472,64.512,158.888,6.948,87.846,
9.36,2.265,91.79,69.133,160.87,9.382,96.89,
